time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-20 21:10:00,NAK,NAK02,,,,,(15.38888888888889-3j),(16.555555555555557+2j),(49.05555555555556-0.7222222222222222j)
2022-08-20 21:15:00,NAK,NAK02,,,,,(16.1875-3.4375j),(16.25+2.375j),(48.5-2.375j)
2022-08-20 21:20:00,NAK,NAK02,,,,,(15.625-3.625j),(16.625+2.1875j),(48.875-1.5625j)
2022-08-20 21:25:00,NAK,NAK02,,,,,(15-3j),(17+2j),(49.142857142857146+1.5714285714285714j)
2022-08-20 21:30:00,NAK,NAK02,,,,,(15.461538461538462-3j),(16.076923076923077+2.076923076923077j),(48.30769230769231-1.4615384615384617j)
2022-08-20 21:35:00,NAK,NAK02,,,,,(15.733333333333333-2.933333333333333j),(16+2.066666666666667j),(48-0.8j)
2022-08-20 21:40:00,NAK,NAK02,,,,,(15.785714285714286-2.9285714285714284j),(16.571428571428573+2j),(48.92857142857143-0.9285714285714286j)
2022-08-20 21:45:00,NAK,NAK02,,,,,(15.4375-2.9375j),(16+2j),(48.3125-0.9375j)
2022-08-20 21:50:00,NAK,NAK02,,,,,(15.125-3j),(15.3125+2j),(46.8125-1.9375j)
2022-08-20 21:55:00,NAK,NAK02,,,,,(15.071428571428571-3j),(17.285714285714285+2.142857142857143j),(48.85714285714285+0.6428571428571429j)
