time,building,meter,avgVoltage,currentA,currentB,currentC,powerA,powerB,powerC
2022-08-11 07:35:00,NBP,NBP01,,,,,(9.6-3.6j),(6.666666666666667-5.4j),(9.2-4.666666666666667j)
2022-08-11 07:40:00,NBP,NBP01,,,,,(8.733333333333333-3.866666666666666j),(6.066666666666666-5.133333333333334j),(8-4j)
2022-08-11 07:45:00,NBP,NBP01,,,,,(8.6-4j),(7-5.2j),(8.333333333333334-4.133333333333334j)
2022-08-11 07:50:00,NBP,NBP01,,,,,(10.4-3.533333333333333j),(7.4-5.466666666666667j),(10.133333333333333-5.066666666666666j)
2022-08-11 07:55:00,NBP,NBP01,,,,,(9.8-4j),(7.2-5.8j),(9.733333333333333-4.8j)
2022-08-11 08:00:00,NBP,NBP01,,,,,(9.066666666666666-4.333333333333333j),(7.666666666666667-6.533333333333333j),(9.8-4.8j)
2022-08-11 08:05:00,NBP,NBP01,,,,,(9.333333333333334-3.466666666666667j),(6.533333333333333-6.2j),(9.666666666666666-4.8j)
2022-08-11 08:10:00,NBP,NBP01,,,,,(8.533333333333333-3.533333333333333j),(5.533333333333333-5.266666666666667j),(8.266666666666667-4.6j)
2022-08-11 08:15:00,NBP,NBP01,,,,,(10.466666666666669-4.733333333333333j),(7.6-6.8j),(9.933333333333334-6.533333333333333j)
2022-08-11 08:20:00,NBP,NBP01,,,,,(11.8-5.2j),(8.866666666666667-7.866666666666666j),(11.6-7j)
2022-08-11 08:25:00,NBP,NBP01,,,,,(8.466666666666667-3.4j),(5.466666666666667-6.133333333333334j),(8.466666666666667-4.466666666666667j)
2022-08-11 08:30:00,NBP,NBP01,,,,,(11.4-5.133333333333334j),(7.733333333333333-7.133333333333334j),(10.6-7j)
2022-08-11 08:35:00,NBP,NBP01,,,,,(10.133333333333333-4.733333333333333j),(7.133333333333334-7.066666666666666j),(9.866666666666667-6.133333333333334j)
2022-08-11 08:40:00,NBP,NBP01,,,,,(10.866666666666667-5.933333333333334j),(8.466666666666667-7.933333333333334j),(10.6-6.466666666666667j)
2022-08-11 08:45:00,NBP,NBP01,,,,,(9.8-5j),(8.066666666666666-7j),(10-5.066666666666666j)
2022-08-11 08:50:00,NBP,NBP01,,,,,(10.733333333333333-5j),(8.8-7j),(10.866666666666667-5.866666666666666j)
2022-08-11 08:55:00,NBP,NBP01,,,,,(9.933333333333334-4.866666666666666j),(8-7j),(10-5j)
2022-08-11 09:00:00,NBP,NBP01,,,,,(9.6-5j),(8.066666666666666-7j),(10-5j)
2022-08-11 09:05:00,NBP,NBP01,,,,,(9.733333333333333-4j),(7.6-6.8j),(9.733333333333333-4.8j)
2022-08-11 09:10:00,NBP,NBP01,,,,,(8.866666666666667-3j),(6.066666666666666-5.733333333333333j),(9-4j)
2022-08-11 09:15:00,NBP,NBP01,,,,,(9.4-4.733333333333333j),(7.733333333333333-6.866666666666666j),(9.6-4.866666666666666j)
2022-08-11 09:20:00,NBP,NBP01,,,,,(12.333333333333334-6j),(10.6-8.066666666666666j),(11.933333333333334-7.066666666666666j)
2022-08-11 09:25:00,NBP,NBP01,,,,,(11.133333333333333-6.066666666666666j),(9.733333333333333-7.666666666666667j),(10.533333333333331-6.533333333333333j)
2022-08-11 09:30:00,NBP,NBP01,,,,,(9.866666666666667-3.6j),(7.533333333333333-6.066666666666666j),(9.333333333333334-5.2j)
2022-08-11 09:35:00,NBP,NBP01,,,,,(8.8-2.933333333333333j),(6.533333333333333-5.133333333333334j),(8.533333333333333-4.533333333333333j)
2022-08-11 09:40:00,NBP,NBP01,,,,,(9.866666666666667-5j),(8.2-6.733333333333333j),(9-5.266666666666667j)
2022-08-11 09:45:00,NBP,NBP01,,,,,(10-4.666666666666667j),(8.2-6.866666666666666j),(9.333333333333334-5.866666666666666j)
2022-08-11 09:50:00,NBP,NBP01,,,,,(10.2-4.066666666666666j),(7.933333333333334-5.933333333333334j),(9.533333333333331-5.666666666666667j)
2022-08-11 09:55:00,NBP,NBP01,,,,,(8.933333333333334-3.533333333333333j),(7.266666666666667-5.733333333333333j),(8.733333333333333-4.866666666666666j)
2022-08-11 10:00:00,NBP,NBP01,,,,,(10.533333333333331-4.133333333333334j),(8.6-6.4j),(10-5.6j)
2022-08-11 10:05:00,NBP,NBP01,,,,,(10.933333333333334-4.866666666666666j),(9.6-7.266666666666667j),(10.933333333333334-5.6j)
2022-08-11 10:10:00,NBP,NBP01,,,,,(10.2-5.066666666666666j),(9.266666666666667-6.866666666666666j),(10.2-5.2j)
2022-08-11 10:15:00,NBP,NBP01,,,,,(10-4.2j),(8.933333333333334-6.933333333333334j),(10.133333333333333-5j)
2022-08-11 10:20:00,NBP,NBP01,,,,,(8.2-3j),(8-5.733333333333333j),(9.066666666666666-3.2666666666666666j)
2022-08-11 10:25:00,NBP,NBP01,,,,,(9.866666666666667-4.533333333333333j),(9.866666666666667-6.933333333333334j),(10-4.866666666666666j)
2022-08-11 10:30:00,NBP,NBP01,,,,,(10.866666666666667-4.6j),(10-7j),(10.866666666666667-5.866666666666666j)
2022-08-11 10:35:00,NBP,NBP01,,,,,(10.4-4.333333333333333j),(10.266666666666667-7j),(11.333333333333334-5.2j)
