time,building,gld_object,property,complex_value,double_value
2022-08-10 20:25:00,R1,m_t11,measured_power,(440.39780758467134+47.18181818181817j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_real_power,N/A,440.39780758467134
2022-08-10 20:25:00,R1,m_t11,measured_reactive_power,N/A,47.18181818181817
2022-08-10 20:25:00,R1,m_t11,measured_voltage_A,(469.339375311159-0.011211138747550873j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_voltage_B,(-234.6855785955611-406.45844934085153j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_voltage_C,(-234.63222588265972+406.4826773113068j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_current_A,(0.17103103727167973-0.10053223342538786j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_current_B,(-0.0962297028577496-0.16666288588399697j),N/A
2022-08-10 20:25:00,R1,m_t11,measured_current_C,(-0.28737789695503746+0.49786058379208137j),N/A
2022-08-10 20:25:00,R1,m_t11,monthly_bill,N/A,0.0
2022-08-10 20:25:00,R1,m_t11,monthly_energy,N/A,0.0006116636216453768
2022-08-10 20:30:00,R1,n125,voltage_A,(12192.181157966581+0.008311144932136695j),N/A
2022-08-10 20:30:00,R1,n125,voltage_B,(-6096.075295310988-10558.72887167386j),N/A
2022-08-10 20:30:00,R1,n125,voltage_C,(-6096.09304066657+10558.729980328599j),N/A
2022-08-10 20:30:00,R1,n125,current_A,0j,N/A
2022-08-10 20:30:00,R1,n125,current_B,0j,N/A
2022-08-10 20:30:00,R1,n125,current_C,0j,N/A
2022-08-10 20:30:00,R1,n125,power_A,0j,N/A
2022-08-10 20:30:00,R1,n125,power_B,0j,N/A
2022-08-10 20:30:00,R1,n125,power_C,0j,N/A
2022-08-10 20:30:00,R1,n125,maximum_voltage_error,N/A,0.01247
2022-08-10 20:30:00,R1,l131,measured_voltage_A,(469.2956598437612-0.01121218305649439j),N/A
2022-08-10 20:30:00,R1,l131,measured_voltage_B,(-234.66372234268508-406.4205905071598j),N/A
