time,building,gld_object,property,complex_value,double_value
2022-08-24 16:15:00,main,msource,measured_power_C,(1107.305528311817+106.31042034331779j),N/A
2022-08-24 16:20:00,main,msource,measured_voltage_A,(12470.562+1.0138345379293748e-13j),N/A
2022-08-24 16:20:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:20:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:20:00,main,msource,measured_current_A,(-1.6378134009854965e-13-2.212737415537594e-14j),N/A
2022-08-24 16:20:00,main,msource,measured_current_B,(1.5287554615978614e-13+1.9274785860209915e-14j),N/A
2022-08-24 16:20:00,main,msource,measured_current_C,(1.5882816892015666e-13+2.0831791439731898e-14j),N/A
2022-08-24 16:20:00,main,msource,measured_power_A,(691.6840011635842+254.11983766066504j),N/A
2022-08-24 16:20:00,main,msource,measured_power_B,(1425.876012855525+427.1497937898913j),N/A
2022-08-24 16:20:00,main,msource,measured_power_C,(1109.0825895889839+110.95141917308769j),N/A
2022-08-24 16:25:00,main,msource,measured_voltage_A,(12470.562+7.821555354927262e-14j),N/A
2022-08-24 16:25:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:25:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:25:00,main,msource,measured_current_A,(-1.263544266603208e-13-1.7070880438629928e-14j),N/A
2022-08-24 16:25:00,main,msource,measured_current_B,(1.179407982239012e-13+1.4870158681702283e-14j),N/A
2022-08-24 16:25:00,main,msource,measured_current_C,(1.2253314211093508e-13+1.607136113363632e-14j),N/A
2022-08-24 16:25:00,main,msource,measured_power_A,(694.5731676095946+249.20938752597385j),N/A
2022-08-24 16:25:00,main,msource,measured_power_B,(1428.952765455258+425.0037962635553j),N/A
2022-08-24 16:25:00,main,msource,measured_power_C,(1102.3774017253531+101.86732114040797j),N/A
2022-08-24 16:30:00,main,msource,measured_voltage_A,(12470.562+2.1326576954403022e-14j),N/A
2022-08-24 16:30:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:30:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:30:00,main,msource,measured_current_A,(-3.445232158336958e-14-4.654617001777137e-15j),N/A
2022-08-24 16:30:00,main,msource,measured_current_B,(3.2158226787990813e-14+4.054559087787178e-15j),N/A
2022-08-24 16:30:00,main,msource,measured_current_C,(3.341039430280886e-14+4.3820839260899696e-15j),N/A
2022-08-24 16:30:00,main,msource,measured_power_A,(701.6675370357184+246.68882799737105j),N/A
2022-08-24 16:30:00,main,msource,measured_power_B,(1433.7276725151296+420.6618759107589j),N/A
2022-08-24 16:30:00,main,msource,measured_power_C,(1107.4865633406612+98.07157661336458j),N/A
2022-08-24 16:35:00,main,msource,measured_voltage_A,(12470.562+1.198544444564173e-13j),N/A
2022-08-24 16:35:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:35:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:35:00,main,msource,measured_current_A,(-1.9362056425825432e-13-2.615874718658101e-14j),N/A
2022-08-24 16:35:00,main,msource,measured_current_B,(1.8072785026020629e-13+2.2786447540148772e-14j),N/A
2022-08-24 16:35:00,main,msource,measured_current_C,(1.8776497779247556e-13+2.462712303272258e-14j),N/A
2022-08-24 16:35:00,main,msource,measured_power_A,(689.380565151857+252.9358310548244j),N/A
2022-08-24 16:35:00,main,msource,measured_power_B,(1422.096539172689+425.40360055392154j),N/A
2022-08-24 16:35:00,main,msource,measured_power_C,(1099.7246698294587+104.90800997035797j),N/A
2022-08-24 16:40:00,main,msource,measured_voltage_A,(12470.562+1.3491312583973788e-13j),N/A
2022-08-24 16:40:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:40:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:40:00,main,msource,measured_current_A,(-2.1794732493573615e-13-2.9445369064110105e-14j),N/A
2022-08-24 16:40:00,main,msource,measured_current_B,(2.0343475217363967e-13+2.5649368935522e-14j),N/A
2022-08-24 16:40:00,main,msource,measured_current_C,(2.1135603433065274e-13+2.7721309492136343e-14j),N/A
2022-08-24 16:40:00,main,msource,measured_power_A,(687.5026659004234+251.28764211709733j),N/A
2022-08-24 16:40:00,main,msource,measured_power_B,(1422.721984801447+425.81963743297985j),N/A
2022-08-24 16:40:00,main,msource,measured_power_C,(1098.3324729162193+108.68977727092039j),N/A
2022-08-24 16:45:00,main,msource,measured_voltage_A,(12470.562+1.4070335496653897e-13j),N/A
2022-08-24 16:45:00,main,msource,measured_voltage_B,(-6235.280999999997-10799.823491468878j),N/A
2022-08-24 16:45:00,main,msource,measured_voltage_C,(-6235.280999999997+10799.823491468878j),N/A
2022-08-24 16:45:00,main,msource,measured_current_A,(-2.2730123280123442e-13-3.070911143567852e-14j),N/A
2022-08-24 16:45:00,main,msource,measured_current_B,(2.1216580647326823e-13+2.6750193797225576e-14j),N/A
