time,building,gld_object,property,complex_value,double_value
2022-08-10 21:30:00,R1,msource,measured_current_C,(8.740461464679562e-13+3.9996609945776555e-12j),N/A
2022-08-10 21:30:00,R1,msource,measured_power_A,(-1.0667852593243835e-08+4.8816408705104566e-08j),N/A
2022-08-10 21:30:00,R1,msource,measured_power_B,(-2.3240969959085575e-08-3.6879273378016607e-09j),N/A
2022-08-10 21:30:00,R1,msource,measured_power_C,(3.694232376352247e-08+3.3646835702129135e-08j),N/A
2022-08-10 21:35:00,R1,msource,measured_voltage_A,(12205.136578146254+9.41172467726127e-13j),N/A
2022-08-10 21:35:00,R1,msource,measured_voltage_B,(-6102.568289073125-10569.958333333334j),N/A
2022-08-10 21:35:00,R1,msource,measured_voltage_C,(-6102.568289073124+10569.958333333334j),N/A
2022-08-10 21:35:00,R1,msource,measured_current_A,(-8.740461464679562e-13-3.9996609945776555e-12j),N/A
2022-08-10 21:35:00,R1,msource,measured_current_B,(1.2137777931887897e-12+1.4980009938598477e-12j),N/A
2022-08-10 21:35:00,R1,msource,measured_current_C,(8.740461464679562e-13+3.9996609945776555e-12j),N/A
2022-08-10 21:35:00,R1,msource,measured_power_A,(-1.0667852593243835e-08+4.8816408705104566e-08j),N/A
2022-08-10 21:35:00,R1,msource,measured_power_B,(-2.3240969959085575e-08-3.6879273378016607e-09j),N/A
2022-08-10 21:35:00,R1,msource,measured_power_C,(3.694232376352247e-08+3.3646835702129135e-08j),N/A
2022-08-10 21:40:00,R1,msource,measured_voltage_A,(12204.118813248644+6.977735459163359e-13j),N/A
2022-08-10 21:40:00,R1,msource,measured_voltage_B,(-6102.059406624319-10569.07692307692j),N/A
2022-08-10 21:40:00,R1,msource,measured_voltage_C,(-6102.059406624318+10569.076923076924j),N/A
2022-08-10 21:40:00,R1,msource,measured_current_A,(4.389948334983812e-12-7.70703207940797e-13j),N/A
2022-08-10 21:40:00,R1,msource,measured_current_B,(1.0818538168205227e-12-1.230295364951859e-12j),N/A
2022-08-10 21:40:00,R1,msource,measured_current_C,(9.296524041555603e-13+1.4204748511204322e-12j),N/A
2022-08-10 21:40:00,R1,msource,measured_power_A,(5.35754510641655e-08+9.405753519461365e-09j),N/A
2022-08-10 21:40:00,R1,msource,measured_power_B,(6.401550090759095e-09-1.8941531614131264e-08j),N/A
2022-08-10 21:40:00,R1,msource,measured_power_C,(9.340313771119739e-09+1.8493389698396225e-08j),N/A
2022-08-10 21:45:00,R1,msource,measured_voltage_A,(12204.118813248644+6.977735459163359e-13j),N/A
2022-08-10 21:45:00,R1,msource,measured_voltage_B,(-6102.059406624319-10569.07692307692j),N/A
2022-08-10 21:45:00,R1,msource,measured_voltage_C,(-6102.059406624318+10569.076923076924j),N/A
2022-08-10 21:45:00,R1,msource,measured_current_A,(4.389948334983812e-12-7.70703207940797e-13j),N/A
2022-08-10 21:45:00,R1,msource,measured_current_B,(1.0818538168205227e-12-1.230295364951859e-12j),N/A
2022-08-10 21:45:00,R1,msource,measured_current_C,(9.296524041555603e-13+1.4204748511204322e-12j),N/A
2022-08-10 21:45:00,R1,msource,measured_power_A,(5.35754510641655e-08+9.405753519461365e-09j),N/A
2022-08-10 21:45:00,R1,msource,measured_power_B,(6.401550090759095e-09-1.8941531614131264e-08j),N/A
2022-08-10 21:45:00,R1,msource,measured_power_C,(9.340313771119739e-09+1.8493389698396225e-08j),N/A
2022-08-10 21:50:00,R1,msource,measured_voltage_A,(12204.118813248644+6.977735459163359e-13j),N/A
